timestamp_unix,timestamp_polar_ns,sample_index,ecg_uv
1778658166.377857,599617128078345564,2920,55
1778658166.385550,599617128086037871,2920,0
1778658166.393242,599617128093730178,2920,-60
1778658166.400934,599617128101422485,2920,-101
1778658166.408627,599617128109114792,2920,-127
1778658166.416319,599617128116807099,2920,-156
1778658166.424011,599617128124499406,2920,-192
1778658166.431704,599617128132191713,2920,-214
1778658166.439396,599617128139884020,2920,-214
1778658166.447088,599617128147576327,2920,-216
1778658166.454781,599617128155268634,2920,-221
1778658166.462473,599617128162960941,2920,-223
1778658166.470165,599617128170653248,2920,-218
1778658166.477858,599617128178345555,2920,-211
1778658166.485550,599617128186037862,2920,-204
1778658166.493242,599617128193730169,2920,-199
1778658166.500934,599617128201422476,2920,-194
1778658166.508627,599617128209114783,2920,-189
1778658166.516319,599617128216807090,2920,-182
1778658166.524011,599617128224499397,2920,-175
1778658166.531704,599617128232191704,2920,-170
1778658166.539396,599617128239884011,2920,-168
1778658166.547088,599617128247576318,2920,-163
1778658166.554781,599617128255268625,2920,-161
1778658166.562473,599617128262960932,2920,-156
1778658166.570165,599617128270653239,2920,-156
1778658166.577857,599617128278345546,2920,-161
1778658166.585550,599617128286037853,2920,-163
1778658166.593242,599617128293730160,2920,-163
1778658166.600935,599617128301422467,2920,-163
1778658166.608627,599617128309114774,2920,-161
1778658166.616319,599617128316807081,2920,-158
1778658166.624011,599617128324499388,2920,-158
1778658166.631704,599617128332191695,2920,-158
1778658166.639396,599617128339884002,2920,-151
1778658166.647088,599617128347576309,2920,-146
1778658166.654781,599617128355268616,2920,-149
1778658166.662473,599617128362960923,2920,-153
1778658166.670165,599617128370653230,2920,-146
1778658166.677858,599617128378345537,2920,-139
1778658166.685550,599617128386037844,2920,-139
1778658166.693242,599617128393730151,2920,-141
1778658166.700934,599617128401422458,2920,-141
1778658166.708627,599617128409114765,2920,-141
1778658166.716319,599617128416807072,2920,-141
1778658166.724011,599617128424499379,2920,-141
1778658166.731704,599617128432191686,2920,-139
1778658166.739396,599617128439883993,2920,-139
1778658166.747088,599617128447576300,2920,-137
1778658166.754781,599617128455268607,2920,-132
1778658166.762473,599617128462960914,2920,-129
1778658166.770165,599617128470653221,2920,-129
1778658166.777858,599617128478345528,2920,-134
1778658166.785550,599617128486037835,2920,-134
1778658166.793242,599617128493730142,2920,-127
1778658166.800935,599617128501422449,2920,-125
1778658166.808627,599617128509114756,2920,-122
1778658166.816319,599617128516807063,2920,-122
1778658166.824011,599617128524499370,2920,-122
1778658166.831704,599617128532191677,2920,-125
1778658166.839396,599617128539883984,2920,-125
1778658166.847088,599617128547576291,2920,-125
1778658166.854781,599617128555268598,2920,-125
1778658166.862473,599617128562960905,2920,-122
1778658166.870165,599617128570653212,2920,-113
1778658166.877857,599617128578345519,2920,-103
1778658166.885550,599617128586037826,2920,-98
1778658166.893242,599617128593730133,2920,-96
1778658166.900934,599617128601422440,2920,-101
1778658166.887728,599617128608863392,2993,-110
1778658166.895420,599617128616555699,2993,-115
1778658166.903112,599617128624248006,2993,-115
1778658166.910805,599617128631940313,2993,-122
1778658166.918497,599617128639632620,2993,-134
1778658166.926189,599617128647324927,2993,-134
1778658166.933882,599617128655017234,2993,-129
1778658166.941574,599617128662709541,2993,-129
1778658166.949266,599617128670401848,2993,-127
1778658166.956959,599617128678094155,2993,-127
1778658166.964651,599617128685786462,2993,-129
1778658166.972343,599617128693478769,2993,-132
1778658166.980035,599617128701171076,2993,-125
1778658166.987728,599617128708863383,2993,-81
1778658166.995420,599617128716555690,2993,67
1778658167.003112,599617128724247997,2993,363
1778658167.010805,599617128731940304,2993,644
1778658167.018497,599617128739632611,2993,476
1778658167.026189,599617128747324918,2993,-153
1778658167.033882,599617128755017225,2993,-533
1778658167.041574,599617128762709532,2993,-389
1778658167.049266,599617128770401839,2993,-204
1778658167.056958,599617128778094146,2993,-182
1778658167.064651,599617128785786453,2993,-158
1778658167.072343,599617128793478760,2993,-129
1778658167.080035,599617128801171067,2993,-137
1778658167.087728,599617128808863374,2993,-137
1778658167.095420,599617128816555681,2993,-122
1778658167.103112,599617128824247988,2993,-120
1778658167.110805,599617128831940295,2993,-117
1778658167.118497,599617128839632602,2993,-110
1778658167.126189,599617128847324909,2993,-103
1778658167.133882,599617128855017216,2993,-98
1778658167.141574,599617128862709523,2993,-88
1778658167.149266,599617128870401830,2993,-84
1778658167.156959,599617128878094137,2993,-79
1778658167.164651,599617128885786444,2993,-72
1778658167.172343,599617128893478751,2993,-64
1778658167.180035,599617128901171058,2993,-60
1778658167.187728,599617128908863365,2993,-52
1778658167.195420,599617128916555672,2993,-40
1778658167.203112,599617128924247979,2993,-28
1778658167.210805,599617128931940286,2993,-16
1778658167.218497,599617128939632593,2993,-4
1778658167.226189,599617128947324900,2993,12
1778658167.233881,599617128955017207,2993,28
1778658167.241574,599617128962709514,2993,48
1778658167.249266,599617128970401821,2993,72
1778658167.256958,599617128978094128,2993,88
1778658167.264651,599617128985786435,2993,105
1778658167.272343,599617128993478742,2993,115
1778658167.280035,599617129001171049,2993,117
1778658167.287728,599617129008863356,2993,113
1778658167.295420,599617129016555663,2993,103
1778658167.303112,599617129024247970,2993,79
1778658167.310805,599617129031940277,2993,43
1778658167.318497,599617129039632584,2993,2
1778658167.326189,599617129047324891,2993,-45
1778658167.333882,599617129055017198,2993,-93
1778658167.341574,599617129062709505,2993,-132
1778658167.349266,599617129070401812,2993,-163
1778658167.356958,599617129078094119,2993,-187
1778658167.364651,599617129085786426,2993,-202
1778658167.372343,599617129093478733,2993,-211
1778658167.380035,599617129101171040,2993,-214
1778658167.387728,599617129108863347,2993,-214
1778658167.395420,599617129116555654,2993,-211
1778658167.403112,599617129124247961,2993,-206
1778658167.410805,599617129131940268,2993,-202
1778658167.418497,599617129139632575,2993,-197
1778658167.426189,599617129147324882,2993,-189
1778658167.433882,599617129155017189,2993,-185
1778658167.441574,599617129162709496,2993,-180
1778658167.472407,599617129170150448,3066,-173
1778658167.480099,599617129177842755,3066,-165
1778658167.487792,599617129185535062,3066,-161
1778658167.495484,599617129193227369,3066,-156
1778658167.503176,599617129200919676,3066,-151
1778658167.510868,599617129208611983,3066,-146
1778658167.518561,599617129216304290,3066,-146
1778658167.526253,599617129223996597,3066,-144
1778658167.533945,599617129231688904,3066,-141
1778658167.541638,599617129239381211,3066,-141
1778658167.549330,599617129247073518,3066,-141
1778658167.557022,599617129254765825,3066,-141
1778658167.564714,599617129262458132,3066,-139
1778658167.572407,599617129270150439,3066,-137
1778658167.580099,599617129277842746,3066,-137
1778658167.587791,599617129285535053,3066,-137
1778658167.595484,599617129293227360,3066,-134
1778658167.603176,599617129300919667,3066,-132
1778658167.610868,599617129308611974,3066,-129
1778658167.618561,599617129316304281,3066,-129
1778658167.626253,599617129323996588,3066,-127
1778658167.633945,599617129331688895,3066,-127
1778658167.641638,599617129339381202,3066,-127
1778658167.649330,599617129347073509,3066,-125
1778658167.657022,599617129354765816,3066,-127
1778658167.664715,599617129362458123,3066,-125
1778658167.672407,599617129370150430,3066,-120
1778658167.680099,599617129377842737,3066,-120
1778658167.687791,599617129385535044,3066,-120
1778658167.695484,599617129393227351,3066,-120
1778658167.703176,599617129400919658,3066,-122
1778658167.710868,599617129408611965,3066,-122
1778658167.718561,599617129416304272,3066,-122
1778658167.726253,599617129423996579,3066,-120
1778658167.733945,599617129431688886,3066,-117
1778658167.741638,599617129439381193,3066,-115
1778658167.749330,599617129447073500,3066,-113
1778658167.757022,599617129454765807,3066,-110
1778658167.764714,599617129462458114,3066,-110
1778658167.772407,599617129470150421,3066,-113
1778658167.780099,599617129477842728,3066,-110
1778658167.787791,599617129485535035,3066,-108
1778658167.795484,599617129493227342,3066,-110
1778658167.803176,599617129500919649,3066,-108
1778658167.810868,599617129508611956,3066,-108
1778658167.818561,599617129516304263,3066,-108
1778658167.826253,599617129523996570,3066,-108
1778658167.833945,599617129531688877,3066,-108
1778658167.841638,599617129539381184,3066,-108
1778658167.849330,599617129547073491,3066,-108
1778658167.857022,599617129554765798,3066,-105
1778658167.864715,599617129562458105,3066,-108
1778658167.872407,599617129570150412,3066,-105
1778658167.880099,599617129577842719,3066,-93
1778658167.887791,599617129585535026,3066,-84
1778658167.895484,599617129593227333,3066,-76
1778658167.903176,599617129600919640,3066,-79
1778658167.910868,599617129608611947,3066,-91
1778658167.918561,599617129616304254,3066,-96
1778658167.926253,599617129623996561,3066,-96
1778658167.933945,599617129631688868,3066,-103
1778658167.941638,599617129639381175,3066,-113
1778658167.949330,599617129647073482,3066,-113
1778658167.957022,599617129654765789,3066,-113
1778658167.964715,599617129662458096,3066,-113
1778658167.972407,599617129670150403,3066,-110
1778658167.980099,599617129677842710,3066,-108
1778658167.987792,599617129685535017,3066,-105
1778658167.995484,599617129693227324,3066,-105
1778658168.003176,599617129700919631,3066,-110
1778658168.010868,599617129708611938,3066,-101
1778658168.018561,599617129716304245,3066,-26
1778658168.026253,599617129723996552,3066,168
1778658168.057797,599617129731437504,3139,488
1778658168.065489,599617129739129811,3139,644
1778658168.073182,599617129746822118,3139,269
1778658168.080874,599617129754514425,3139,-329
1778658168.088566,599617129762206732,3139,-480
1778658168.096258,599617129769899039,3139,-274
1778658168.103951,599617129777591346,3139,-161
1778658168.111643,599617129785283653,3139,-161
1778658168.119335,599617129792975960,3139,-139
1778658168.127028,599617129800668267,3139,-122
1778658168.134720,599617129808360574,3139,-125
1778658168.142412,599617129816052881,3139,-120
1778658168.150105,599617129823745188,3139,-108
1778658168.157797,599617129831437495,3139,-105
1778658168.165489,599617129839129802,3139,-103
1778658168.173182,599617129846822109,3139,-93
1778658168.180874,599617129854514416,3139,-88
1778658168.188566,599617129862206723,3139,-84
1778658168.196259,599617129869899030,3139,-81
1778658168.203951,599617129877591337,3139,-74
1778658168.211643,599617129885283644,3139,-69
1778658168.219335,599617129892975951,3139,-62
1778658168.227028,599617129900668258,3139,-52
1778658168.234720,599617129908360565,3139,-45
1778658168.242412,599617129916052872,3139,-43
1778658168.250105,599617129923745179,3139,-36
1778658168.257797,599617129931437486,3139,-21
1778658168.265489,599617129939129793,3139,-7
1778658168.273181,599617129946822100,3139,7
1778658168.280874,599617129954514407,3139,21
1778658168.288566,599617129962206714,3139,40
1778658168.296258,599617129969899021,3139,57
1778658168.303951,599617129977591328,3139,72
1778658168.311643,599617129985283635,3139,93
1778658168.319335,599617129992975942,3139,113
1778658168.327028,599617130000668249,3139,117
1778658168.334720,599617130008360556,3139,117
1778658168.342412,599617130016052863,3139,113
1778658168.350105,599617130023745170,3139,101
1778658168.357797,599617130031437477,3139,76
1778658168.365489,599617130039129784,3139,40
1778658168.373182,599617130046822091,3139,-7
1778658168.380874,599617130054514398,3139,-52
1778658168.388566,599617130062206705,3139,-93
1778658168.396258,599617130069899012,3139,-129
1778658168.403951,599617130077591319,3139,-158
1778658168.411643,599617130085283626,3139,-180
1778658168.419335,599617130092975933,3139,-192
1778658168.427028,599617130100668240,3139,-199
1778658168.434720,599617130108360547,3139,-202
1778658168.442412,599617130116052854,3139,-199
1778658168.450105,599617130123745161,3139,-194
1778658168.457797,599617130131437468,3139,-189
1778658168.465489,599617130139129775,3139,-187
1778658168.473181,599617130146822082,3139,-180
1778658168.480874,599617130154514389,3139,-177
1778658168.488566,599617130162206696,3139,-177
1778658168.496258,599617130169899003,3139,-170
1778658168.503951,599617130177591310,3139,-161
1778658168.511643,599617130185283617,3139,-153
1778658168.519335,599617130192975924,3139,-151
1778658168.527028,599617130200668231,3139,-146
1778658168.534720,599617130208360538,3139,-146
1778658168.542412,599617130216052845,3139,-146
1778658168.550105,599617130223745152,3139,-139
1778658168.557797,599617130231437459,3139,-137
1778658168.565489,599617130239129766,3139,-139
1778658168.573182,599617130246822073,3139,-141
1778658168.580874,599617130254514380,3139,-141
1778658168.588566,599617130262206687,3139,-141
1778658168.596258,599617130269898994,3139,-139
1778658168.603951,599617130277591301,3139,-137
1778658168.611643,599617130285283608,3139,-137
1778658168.607727,599617130292739817,3212,-134
1778658168.615419,599617130300432124,3212,-132
1778658168.623111,599617130308124431,3212,-137
1778658168.630803,599617130315816738,3212,-137
1778658168.638496,599617130323509045,3212,-127
1778658168.646188,599617130331201352,3212,-125
1778658168.653880,599617130338893659,3212,-129
1778658168.661573,599617130346585966,3212,-129
1778658168.669265,599617130354278273,3212,-122
1778658168.676957,599617130361970580,3212,-122
1778658168.684650,599617130369662887,3212,-125
1778658168.692342,599617130377355194,3212,-127
1778658168.700034,599617130385047501,3212,-127
1778658168.707726,599617130392739808,3212,-127
1778658168.715419,599617130400432115,3212,-127
1778658168.723111,599617130408124422,3212,-122
1778658168.730803,599617130415816729,3212,-122
1778658168.738496,599617130423509036,3212,-125
1778658168.746188,599617130431201343,3212,-127
1778658168.753881,599617130438893650,3212,-125
1778658168.761573,599617130446585957,3212,-122
1778658168.769265,599617130454278264,3212,-122
1778658168.776957,599617130461970571,3212,-122
1778658168.784650,599617130469662878,3212,-120
1778658168.792342,599617130477355185,3212,-117
1778658168.800034,599617130485047492,3212,-115
1778658168.807727,599617130492739799,3212,-115
1778658168.815419,599617130500432106,3212,-120
1778658168.823111,599617130508124413,3212,-122
1778658168.830803,599617130515816720,3212,-117
1778658168.838496,599617130523509027,3212,-113
1778658168.846188,599617130531201334,3212,-115
1778658168.853880,599617130538893641,3212,-115
1778658168.861573,599617130546585948,3212,-115
1778658168.869265,599617130554278255,3212,-117
1778658168.876957,599617130561970562,3212,-120
1778658168.884650,599617130569662869,3212,-115
1778658168.892342,599617130577355176,3212,-115
1778658168.900034,599617130585047483,3212,-115
1778658168.907727,599617130592739790,3212,-113
1778658168.915419,599617130600432097,3212,-113
1778658168.923111,599617130608124404,3212,-115
1778658168.930804,599617130615816711,3212,-115
1778658168.938496,599617130623509018,3212,-110
1778658168.946188,599617130631201325,3212,-98
1778658168.953880,599617130638893632,3212,-86
1778658168.961573,599617130646585939,3212,-84
1778658168.969265,599617130654278246,3212,-88
1778658168.976957,599617130661970553,3212,-96
1778658168.984650,599617130669662860,3212,-103
1778658168.992342,599617130677355167,3212,-103
1778658169.000034,599617130685047474,3212,-110
1778658169.007726,599617130692739781,3212,-120
1778658169.015419,599617130700432088,3212,-120
1778658169.023111,599617130708124395,3212,-115
1778658169.030803,599617130715816702,3212,-115
1778658169.038496,599617130723509009,3212,-113
1778658169.046188,599617130731201316,3212,-105
1778658169.053880,599617130738893623,3212,-105
1778658169.061573,599617130746585930,3212,-108
1778658169.069265,599617130754278237,3212,-108
1778658169.076957,599617130761970544,3212,-93
1778658169.084650,599617130769662851,3212,-12
1778658169.092342,599617130777355158,3212,199
1778658169.100034,599617130785047465,3212,514
1778658169.107727,599617130792739772,3212,618
1778658169.115419,599617130800432079,3212,187
1778658169.123111,599617130808124386,3212,-377
1778658169.130803,599617130815816693,3212,-461
1778658169.138496,599617130823509000,3212,-245
1778658169.146188,599617130831201307,3212,-151
1778658169.153880,599617130838893614,3212,-151
1778658169.161573,599617130846585921,3212,-129
1778658169.137550,599617130854042134,3285,-117
1778658169.145242,599617130861734441,3285,-120
1778658169.152935,599617130869426748,3285,-110
1778658169.160627,599617130877119055,3285,-101
1778658169.168319,599617130884811362,3285,-98
1778658169.176011,599617130892503669,3285,-91
1778658169.183704,599617130900195976,3285,-84
1778658169.191396,599617130907888283,3285,-79
1778658169.199088,599617130915580590,3285,-76
1778658169.206781,599617130923272897,3285,-72
1778658169.214473,599617130930965204,3285,-67
1778658169.222165,599617130938657511,3285,-62
1778658169.229857,599617130946349818,3285,-57
1778658169.237550,599617130954042125,3285,-50
1778658169.245242,599617130961734432,3285,-38
1778658169.252934,599617130969426739,3285,-26
1778658169.260627,599617130977119046,3285,-16
1778658169.268319,599617130984811353,3285,-7
1778658169.276011,599617130992503660,3285,4
1778658169.283704,599617131000195967,3285,19
1778658169.291396,599617131007888274,3285,33
1778658169.299088,599617131015580581,3285,50
1778658169.306781,599617131023272888,3285,69
1778658169.314473,599617131030965195,3285,88
1778658169.322165,599617131038657502,3285,105
1778658169.329858,599617131046349809,3285,120
1778658169.337550,599617131054042116,3285,129
1778658169.345242,599617131061734423,3285,129
1778658169.352934,599617131069426730,3285,125
1778658169.360627,599617131077119037,3285,108
1778658169.368319,599617131084811344,3285,84
1778658169.376011,599617131092503651,3285,50
1778658169.383704,599617131100195958,3285,4
1778658169.391396,599617131107888265,3285,-40
1778658169.399088,599617131115580572,3285,-81
1778658169.406781,599617131123272879,3285,-120
1778658169.414473,599617131130965186,3285,-151
1778658169.422165,599617131138657493,3285,-168
1778658169.429857,599617131146349800,3285,-177
1778658169.437550,599617131154042107,3285,-185
1778658169.445242,599617131161734414,3285,-187
1778658169.452935,599617131169426721,3285,-189
1778658169.460627,599617131177119028,3285,-187
1778658169.468319,599617131184811335,3285,-182
1778658169.476011,599617131192503642,3285,-177
1778658169.483704,599617131200195949,3285,-175
1778658169.491396,599617131207888256,3285,-170
1778658169.499088,599617131215580563,3285,-163
1778658169.506781,599617131223272870,3285,-158
1778658169.514473,599617131230965177,3285,-153
1778658169.522165,599617131238657484,3285,-151
1778658169.529858,599617131246349791,3285,-146
1778658169.537550,599617131254042098,3285,-141
1778658169.545242,599617131261734405,3285,-137
1778658169.552934,599617131269426712,3285,-137
1778658169.560627,599617131277119019,3285,-137
1778658169.568319,599617131284811326,3285,-134
1778658169.576011,599617131292503633,3285,-134
1778658169.583704,599617131300195940,3285,-134
1778658169.591396,599617131307888247,3285,-134
1778658169.599088,599617131315580554,3285,-137
1778658169.606781,599617131323272861,3285,-139
1778658169.614473,599617131330965168,3285,-137
1778658169.622165,599617131338657475,3285,-134
1778658169.629858,599617131346349782,3285,-134
1778658169.637550,599617131354042089,3285,-134
1778658169.645242,599617131361734396,3285,-134
1778658169.652935,599617131369426703,3285,-134
1778658169.660627,599617131377119010,3285,-134
1778658169.668319,599617131384811317,3285,-132
1778658169.676011,599617131392503624,3285,-132
1778658169.683704,599617131400195931,3285,-132
1778658169.691396,599617131407888238,3285,-134
1778658169.723289,599617131415329190,3358,-132
1778658169.730981,599617131423021497,3358,-132
1778658169.738673,599617131430713804,3358,-132
1778658169.746365,599617131438406111,3358,-132
1778658169.754058,599617131446098418,3358,-132
1778658169.761750,599617131453790725,3358,-132
1778658169.769442,599617131461483032,3358,-134
1778658169.777135,599617131469175339,3358,-129
1778658169.784827,599617131476867646,3358,-127
1778658169.792519,599617131484559953,3358,-127
1778658169.800212,599617131492252260,3358,-127
1778658169.807904,599617131499944567,3358,-125
1778658169.815596,599617131507636874,3358,-125
1778658169.823288,599617131515329181,3358,-122
1778658169.830981,599617131523021488,3358,-120
1778658169.838673,599617131530713795,3358,-117
1778658169.846365,599617131538406102,3358,-117
1778658169.854058,599617131546098409,3358,-117
1778658169.861750,599617131553790716,3358,-117
1778658169.869442,599617131561483023,3358,-115
1778658169.877135,599617131569175330,3358,-113
1778658169.884827,599617131576867637,3358,-113
1778658169.892519,599617131584559944,3358,-110
1778658169.900212,599617131592252251,3358,-113
1778658169.907904,599617131599944558,3358,-110
1778658169.915596,599617131607636865,3358,-108
1778658169.923289,599617131615329172,3358,-108
1778658169.930981,599617131623021479,3358,-105
1778658169.938673,599617131630713786,3358,-108
1778658169.946365,599617131638406093,3358,-108
1778658169.954058,599617131646098400,3358,-105
1778658169.961750,599617131653790707,3358,-105
1778658169.969442,599617131661483014,3358,-105
1778658169.977135,599617131669175321,3358,-105
1778658169.984827,599617131676867628,3358,-105
1778658169.992519,599617131684559935,3358,-105
1778658170.000211,599617131692252242,3358,-101
1778658170.007904,599617131699944549,3358,-91
1778658170.015596,599617131707636856,3358,-81
1778658170.023288,599617131715329163,3358,-74
1778658170.030981,599617131723021470,3358,-79
1778658170.038673,599617131730713777,3358,-91
1778658170.046365,599617131738406084,3358,-96
1778658170.054058,599617131746098391,3358,-91
1778658170.061750,599617131753790698,3358,-98
1778658170.069442,599617131761483005,3358,-110
1778658170.077135,599617131769175312,3358,-110
1778658170.084827,599617131776867619,3358,-108
1778658170.092519,599617131784559926,3358,-108
1778658170.100212,599617131792252233,3358,-108
1778658170.107904,599617131799944540,3358,-103
1778658170.115596,599617131807636847,3358,-101
1778658170.123288,599617131815329154,3358,-103
1778658170.130981,599617131823021461,3358,-105
1778658170.138673,599617131830713768,3358,-88
1778658170.146365,599617131838406075,3358,-9
1778658170.154058,599617131846098382,3358,202
1778658170.161750,599617131853790689,3358,519
1778658170.169442,599617131861482996,3358,634
1778658170.177135,599617131869175303,3358,214
1778658170.184827,599617131876867610,3358,-363
1778658170.192519,599617131884559917,3358,-466
1778658170.200212,599617131892252224,3358,-247
1778658170.207904,599617131899944531,3358,-149
1778658170.215596,599617131907636838,3358,-156
1778658170.223289,599617131915329145,3358,-134
1778658170.230981,599617131923021452,3358,-117
1778658170.238673,599617131930713759,3358,-120
1778658170.246365,599617131938406066,3358,-117
1778658170.254058,599617131946098373,3358,-110
1778658170.261750,599617131953790680,3358,-105
1778658170.269442,599617131961482987,3358,-101
1778658170.277135,599617131969175294,3358,-93
1778658170.264326,599617131976616242,3431,-88
1778658170.272018,599617131984308549,3431,-84
1778658170.279711,599617131992000856,3431,-79
1778658170.287403,599617131999693163,3431,-74
1778658170.295095,599617132007385470,3431,-69
1778658170.302788,599617132015077777,3431,-62
1778658170.310480,599617132022770084,3431,-57
1778658170.318172,599617132030462391,3431,-45
1778658170.325865,599617132038154698,3431,-38
1778658170.333557,599617132045847005,3431,-31
1778658170.341249,599617132053539312,3431,-21
1778658170.348942,599617132061231619,3431,-7
1778658170.356634,599617132068923926,3431,9
1778658170.364326,599617132076616233,3431,24
1778658170.372018,599617132084308540,3431,40
1778658170.379711,599617132092000847,3431,60
1778658170.387403,599617132099693154,3431,81
1778658170.395095,599617132107385461,3431,98
1778658170.402788,599617132115077768,3431,113
1778658170.410480,599617132122770075,3431,120
1778658170.418172,599617132130462382,3431,120
1778658170.425864,599617132138154689,3431,115
1778658170.433557,599617132145846996,3431,103
1778658170.441249,599617132153539303,3431,79
1778658170.448941,599617132161231610,3431,43
1778658170.456634,599617132168923917,3431,2
1778658170.464326,599617132176616224,3431,-40
1778658170.472018,599617132184308531,3431,-84
1778658170.479711,599617132192000838,3431,-122
1778658170.487403,599617132199693145,3431,-151
1778658170.495095,599617132207385452,3431,-173
1778658170.502788,599617132215077759,3431,-185
1778658170.510480,599617132222770066,3431,-189
1778658170.518172,599617132230462373,3431,-192
1778658170.525865,599617132238154680,3431,-192
1778658170.533557,599617132245846987,3431,-187
1778658170.541249,599617132253539294,3431,-182
1778658170.548941,599617132261231601,3431,-177
1778658170.556634,599617132268923908,3431,-173
1778658170.564326,599617132276616215,3431,-168
1778658170.572018,599617132284308522,3431,-163
1778658170.579711,599617132292000829,3431,-158
1778658170.587403,599617132299693136,3431,-153
1778658170.595095,599617132307385443,3431,-151
1778658170.602787,599617132315077750,3431,-144
1778658170.610480,599617132322770057,3431,-141
1778658170.618172,599617132330462364,3431,-134
1778658170.625865,599617132338154671,3431,-129
1778658170.633557,599617132345846978,3431,-127
1778658170.641249,599617132353539285,3431,-132
1778658170.648942,599617132361231592,3431,-132
1778658170.656634,599617132368923899,3431,-129
1778658170.664326,599617132376616206,3431,-129
1778658170.672018,599617132384308513,3431,-129
1778658170.679711,599617132392000820,3431,-132
1778658170.687403,599617132399693127,3431,-134
1778658170.695095,599617132407385434,3431,-129
1778658170.702788,599617132415077741,3431,-120
1778658170.710480,599617132422770048,3431,-120
1778658170.718172,599617132430462355,3431,-120
1778658170.725864,599617132438154662,3431,-117
1778658170.733557,599617132445846969,3431,-117
1778658170.741249,599617132453539276,3431,-120
1778658170.748941,599617132461231583,3431,-120
1778658170.756634,599617132468923890,3431,-115
1778658170.764326,599617132476616197,3431,-110
1778658170.772018,599617132484308504,3431,-113
1778658170.779711,599617132492000811,3431,-115
1778658170.787403,599617132499693118,3431,-115
1778658170.795095,599617132507385425,3431,-115
1778658170.802788,599617132515077732,3431,-115
1778658170.810480,599617132522770039,3431,-110
1778658170.818172,599617132530462346,3431,-105
1778658170.847785,599617132537903302,3504,-103
1778658170.855477,599617132545595609,3504,-103
1778658170.863169,599617132553287916,3504,-105
1778658170.870862,599617132560980223,3504,-105
1778658170.878554,599617132568672530,3504,-103
1778658170.886246,599617132576364837,3504,-101
1778658170.893939,599617132584057144,3504,-103
1778658170.901631,599617132591749451,3504,-110
1778658170.909323,599617132599441758,3504,-108
1778658170.917016,599617132607134065,3504,-103
1778658170.924708,599617132614826372,3504,-103
1778658170.932400,599617132622518679,3504,-101
1778658170.940092,599617132630210986,3504,-101
1778658170.947785,599617132637903293,3504,-98
1778658170.955477,599617132645595600,3504,-91
1778658170.963169,599617132653287907,3504,-91
1778658170.970862,599617132660980214,3504,-98
1778658170.978554,599617132668672521,3504,-93
1778658170.986246,599617132676364828,3504,-86
1778658170.993939,599617132684057135,3504,-88
1778658171.001631,599617132691749442,3504,-88
1778658171.009323,599617132699441749,3504,-88
1778658171.017015,599617132707134056,3504,-93
1778658171.024708,599617132714826363,3504,-88
1778658171.032400,599617132722518670,3504,-79
1778658171.040092,599617132730210977,3504,-81
1778658171.047785,599617132737903284,3504,-84
1778658171.055477,599617132745595591,3504,-86
1778658171.063169,599617132753287898,3504,-84
1778658171.070862,599617132760980205,3504,-81
1778658171.078554,599617132768672512,3504,-79
1778658171.086246,599617132776364819,3504,-72
1778658171.093939,599617132784057126,3504,-62
1778658171.101631,599617132791749433,3504,-50
1778658171.109323,599617132799441740,3504,-48
1778658171.117016,599617132807134047,3504,-64
1778658171.124708,599617132814826354,3504,-81
1778658171.132400,599617132822518661,3504,-76
1778658171.140092,599617132830210968,3504,-74
1778658171.147785,599617132837903275,3504,-84
1778658171.155477,599617132845595582,3504,-93
1778658171.163169,599617132853287889,3504,-98
1778658171.170862,599617132860980196,3504,-98
1778658171.178554,599617132868672503,3504,-96
1778658171.186246,599617132876364810,3504,-98
1778658171.193938,599617132884057117,3504,-101
1778658171.201631,599617132891749424,3504,-98
1778658171.209323,599617132899441731,3504,-101
1778658171.217016,599617132907134038,3504,-88
1778658171.224708,599617132914826345,3504,-12
1778658171.232400,599617132922518652,3504,182
1778658171.240093,599617132930210959,3504,497
1778658171.247785,599617132937903266,3504,632
1778658171.255477,599617132945595573,3504,199
1778658171.263169,599617132953287880,3504,-408
1778658171.270862,599617132960980187,3504,-485
1778658171.278554,599617132968672494,3504,-252
1778658171.286246,599617132976364801,3504,-177
1778658171.293939,599617132984057108,3504,-165
1778658171.301631,599617132991749415,3504,-120
1778658171.309323,599617132999441722,3504,-110
1778658171.317015,599617133007134029,3504,-113
1778658171.324708,599617133014826336,3504,-105
1778658171.332400,599617133022518643,3504,-108
1778658171.340092,599617133030210950,3504,-96
1778658171.347785,599617133037903257,3504,-72
1778658171.355477,599617133045595564,3504,-62
1778658171.363169,599617133053287871,3504,-64
1778658171.370862,599617133060980178,3504,-64
1778658171.378554,599617133068672485,3504,-60
1778658171.386246,599617133076364792,3504,-40
1778658171.393939,599617133084057099,3504,-28
1778658171.401631,599617133091749406,3504,-26
1778658171.424973,599617133099210702,3577,-16
1778658171.432665,599617133106903009,3577,-7
1778658171.440358,599617133114595316,3577,-7
1778658171.448050,599617133122287623,3577,4
1778658171.455742,599617133129979930,3577,33
1778658171.463434,599617133137672237,3577,52
1778658171.471127,599617133145364544,3577,55
1778658171.478819,599617133153056851,3577,69
1778658171.486511,599617133160749158,3577,96
1778658171.494204,599617133168441465,3577,105
1778658171.501896,599617133176133772,3577,115
1778658171.509588,599617133183826079,3577,153
1778658171.517281,599617133191518386,3577,192
1778658171.524973,599617133199210693,3577,189
1778658171.532665,599617133206903000,3577,180
1778658171.540358,599617133214595307,3577,182
