timestamp_unix,timestamp_polar_ns,sample_index,ecg_uv
1778657091.136690,599616052801122878,219,-512
1778657091.144383,599616052808815185,219,-497
1778657091.152075,599616052816507492,219,-485
1778657091.159767,599616052824199799,219,-473
1778657091.167460,599616052831892106,219,-444
1778657091.175152,599616052839584413,219,-440
1778657091.182844,599616052847276720,219,-435
1778657091.190536,599616052854969027,219,-384
1778657091.198229,599616052862661334,219,-375
1778657091.205921,599616052870353641,219,-372
1778657091.213614,599616052878045948,219,-339
1778657091.221306,599616052885738255,219,-365
1778657091.228998,599616052893430562,219,-396
1778657091.236691,599616052901122869,219,-425
1778657091.244383,599616052908815176,219,-466
1778657091.252075,599616052916507483,219,-478
1778657091.259767,599616052924199790,219,-526
1778657091.267460,599616052931892097,219,-586
1778657091.275152,599616052939584404,219,-593
1778657091.282844,599616052947276711,219,-591
1778657091.290537,599616052954969018,219,-593
1778657091.298229,599616052962661325,219,-620
1778657091.305921,599616052970353632,219,-632
1778657091.313613,599616052978045939,219,-601
1778657091.321306,599616052985738246,219,-596
1778657091.328998,599616052993430553,219,-584
1778657091.336690,599616053001122860,219,-579
1778657091.344383,599616053008815167,219,-596
1778657091.352075,599616053016507474,219,-579
1778657091.359767,599616053024199781,219,-572
1778657091.367460,599616053031892088,219,-572
1778657091.375152,599616053039584395,219,-569
1778657091.382844,599616053047276702,219,-579
1778657091.390537,599616053054969009,219,-553
1778657091.398229,599616053062661316,219,-550
1778657091.405921,599616053070353623,219,-565
1778657091.413614,599616053078045930,219,-541
1778657091.421306,599616053085738237,219,-543
1778657091.428998,599616053093430544,219,-541
1778657091.436690,599616053101122851,219,-529
1778657091.444383,599616053108815158,219,-543
1778657091.452075,599616053116507465,219,-536
1778657091.459767,599616053124199772,219,-536
1778657091.467460,599616053131892079,219,-524
1778657091.475152,599616053139584386,219,-505
1778657091.482844,599616053147276693,219,-533
1778657091.490536,599616053154969000,219,-538
1778657091.498229,599616053162661307,219,-521
1778657091.505921,599616053170353614,219,-519
1778657091.513613,599616053178045921,219,-502
1778657091.521306,599616053185738228,219,-502
1778657091.502023,599616053193209698,292,-509
1778657091.509715,599616053200902005,292,-514
1778657091.517408,599616053208594312,292,-519
1778657091.525100,599616053216286619,292,-509
1778657091.532792,599616053223978926,292,-517
1778657091.540484,599616053231671233,292,-507
1778657091.548177,599616053239363540,292,-480
1778657091.555869,599616053247055847,292,-495
1778657091.563561,599616053254748154,292,-492
1778657091.571254,599616053262440461,292,-485
1778657091.578946,599616053270132768,292,-507
1778657091.586638,599616053277825075,292,-509
1778657091.594331,599616053285517382,292,-505
1778657091.602023,599616053293209689,292,-497
1778657091.609715,599616053300901996,292,-483
1778657091.617408,599616053308594303,292,-488
1778657091.625100,599616053316286610,292,-492
1778657091.632792,599616053323978917,292,-497
1778657091.640485,599616053331671224,292,-495
1778657091.648177,599616053339363531,292,-483
1778657091.655869,599616053347055838,292,-478
1778657091.663561,599616053354748145,292,-461
1778657091.671254,599616053362440452,292,-454
1778657091.678946,599616053370132759,292,-466
1778657091.686638,599616053377825066,292,-468
1778657091.694331,599616053385517373,292,-471
1778657091.702023,599616053393209680,292,-473
1778657091.709715,599616053400901987,292,-485
1778657091.717407,599616053408594294,292,-488
1778657091.725100,599616053416286601,292,-471
1778657091.732792,599616053423978908,292,-476
1778657091.740484,599616053431671215,292,-480
1778657091.748177,599616053439363522,292,-468
1778657091.755869,599616053447055829,292,-473
1778657091.763561,599616053454748136,292,-468
1778657091.771254,599616053462440443,292,-471
1778657091.778946,599616053470132750,292,-459
1778657091.786638,599616053477825057,292,-339
1778657091.794331,599616053485517364,292,-72
1778657091.802023,599616053493209671,292,211
1778657091.809715,599616053500901978,292,103
1778657091.817408,599616053508594285,292,-459
1778657091.825100,599616053516286592,292,-808
1778657091.832792,599616053523978899,292,-690
1778657091.840484,599616053531671206,292,-526
1778657091.848177,599616053539363513,292,-517
1778657091.855869,599616053547055820,292,-521
1778657091.863561,599616053554748127,292,-495
1778657091.871254,599616053562440434,292,-490
1778657091.878946,599616053570132741,292,-488
1778657091.886638,599616053577825048,292,-473
1778657091.894331,599616053585517355,292,-480
1778657091.902023,599616053593209662,292,-483
1778657091.909715,599616053600901969,292,-468
1778657091.917408,599616053608594276,292,-464
1778657091.925100,599616053616286583,292,-459
1778657091.932792,599616053623978890,292,-464
1778657091.940485,599616053631671197,292,-468
1778657091.948177,599616053639363504,292,-454
1778657091.955869,599616053647055811,292,-449
1778657091.963561,599616053654748118,292,-440
1778657091.971254,599616053662440425,292,-437
1778657091.978946,599616053670132732,292,-435
1778657091.986638,599616053677825039,292,-420
1778657091.994331,599616053685517346,292,-418
1778657092.002023,599616053693209653,292,-401
1778657092.009715,599616053700901960,292,-379
1778657092.017408,599616053708594267,292,-377
1778657092.025100,599616053716286574,292,-360
1778657092.032792,599616053723978881,292,-341
1778657092.040484,599616053731671188,292,-322
1778657092.048177,599616053739363495,292,-303
1778657092.055869,599616053747055802,292,-303
1778657092.047690,599616053754527272,365,-288
1778657092.055382,599616053762219579,365,-283
1778657092.063075,599616053769911886,365,-300
1778657092.070767,599616053777604193,365,-307
1778657092.078459,599616053785296500,365,-343
1778657092.086151,599616053792988807,365,-379
1778657092.093844,599616053800681114,365,-413
1778657092.101536,599616053808373421,365,-476
1778657092.109228,599616053816065728,365,-509
1778657092.116921,599616053823758035,365,-536
1778657092.124613,599616053831450342,365,-565
1778657092.132305,599616053839142649,365,-574
1778657092.139997,599616053846834956,365,-586
1778657092.147690,599616053854527263,365,-581
1778657092.155382,599616053862219570,365,-579
1778657092.163074,599616053869911877,365,-589
1778657092.170767,599616053877604184,365,-586
1778657092.178459,599616053885296491,365,-586
1778657092.186152,599616053892988798,365,-581
1778657092.193844,599616053900681105,365,-574
1778657092.201536,599616053908373412,365,-579
1778657092.209228,599616053916065719,365,-560
1778657092.216921,599616053923758026,365,-550
1778657092.224613,599616053931450333,365,-557
1778657092.232305,599616053939142640,365,-560
1778657092.239998,599616053946834947,365,-560
1778657092.247690,599616053954527254,365,-548
1778657092.255382,599616053962219561,365,-545
1778657092.263074,599616053969911868,365,-560
1778657092.270767,599616053977604175,365,-553
1778657092.278459,599616053985296482,365,-550
1778657092.286151,599616053992988789,365,-545
1778657092.293844,599616054000681096,365,-541
1778657092.301536,599616054008373403,365,-550
1778657092.309228,599616054016065710,365,-541
1778657092.316921,599616054023758017,365,-538
1778657092.324613,599616054031450324,365,-545
1778657092.332305,599616054039142631,365,-543
1778657092.339998,599616054046834938,365,-545
1778657092.347690,599616054054527245,365,-541
1778657092.355382,599616054062219552,365,-541
1778657092.363075,599616054069911859,365,-548
1778657092.370767,599616054077604166,365,-541
1778657092.378459,599616054085296473,365,-545
1778657092.386151,599616054092988780,365,-548
1778657092.393844,599616054100681087,365,-541
1778657092.401536,599616054108373394,365,-548
1778657092.409228,599616054116065701,365,-536
1778657092.416921,599616054123758008,365,-531
1778657092.424613,599616054131450315,365,-541
1778657092.432305,599616054139142622,365,-533
1778657092.439998,599616054146834929,365,-536
1778657092.447690,599616054154527236,365,-543
1778657092.455382,599616054162219543,365,-543
1778657092.463074,599616054169911850,365,-536
1778657092.470767,599616054177604157,365,-521
1778657092.478459,599616054185296464,365,-536
1778657092.486151,599616054192988771,365,-545
1778657092.493844,599616054200681078,365,-533
1778657092.501536,599616054208373385,365,-538
1778657092.509228,599616054216065692,365,-536
1778657092.516921,599616054223757999,365,-533
1778657092.524613,599616054231450306,365,-521
1778657092.532305,599616054239142613,365,-500
1778657092.539998,599616054246834920,365,-505
1778657092.547690,599616054254527227,365,-507
1778657092.555382,599616054262219534,365,-507
1778657092.563075,599616054269911841,365,-519
1778657092.570767,599616054277604148,365,-514
1778657092.578459,599616054285296455,365,-526
1778657092.586151,599616054292988762,365,-536
1778657092.593844,599616054300681069,365,-524
1778657092.601536,599616054308373376,365,-521
1778657092.696426,599616054315844846,438,-514
1778657092.704119,599616054323537153,438,-514
1778657092.711811,599616054331229460,438,-519
1778657092.719503,599616054338921767,438,-521
1778657092.727196,599616054346614074,438,-524
1778657092.734888,599616054354306381,438,-420
1778657092.742580,599616054361998688,438,-161
1778657092.750273,599616054369690995,438,149
1778657092.757965,599616054377383302,438,168
1778657092.765657,599616054385075609,438,-358
1778657092.773350,599616054392767916,438,-856
1778657092.781042,599616054400460223,438,-805
1778657092.788734,599616054408152530,438,-606
1778657092.796426,599616054415844837,438,-567
1778657092.804119,599616054423537144,438,-560
1778657092.811811,599616054431229451,438,-531
1778657092.819503,599616054438921758,438,-519
1778657092.827196,599616054446614065,438,-526
1778657092.834888,599616054454306372,438,-514
1778657092.842580,599616054461998679,438,-505
1778657092.850272,599616054469690986,438,-509
1778657092.857965,599616054477383293,438,-500
1778657092.865657,599616054485075600,438,-500
1778657092.873349,599616054492767907,438,-492
1778657092.881042,599616054500460214,438,-478
1778657092.888734,599616054508152521,438,-483
1778657092.896426,599616054515844828,438,-473
1778657092.904119,599616054523537135,438,-468
1778657092.911811,599616054531229442,438,-466
1778657092.919503,599616054538921749,438,-444
1778657092.927196,599616054546614056,438,-444
1778657092.934888,599616054554306363,438,-444
1778657092.942580,599616054561998670,438,-423
1778657092.950273,599616054569690977,438,-406
1778657092.957965,599616054577383284,438,-391
1778657092.965657,599616054585075591,438,-396
1778657092.973349,599616054592767898,438,-384
1778657092.981042,599616054600460205,438,-348
1778657092.988734,599616054608152512,438,-331
1778657092.996426,599616054615844819,438,-312
1778657093.004119,599616054623537126,438,-298
1778657093.011811,599616054631229433,438,-300
1778657093.019503,599616054638921740,438,-293
1778657093.027196,599616054646614047,438,-295
1778657093.034888,599616054654306354,438,-307
1778657093.042580,599616054661998661,438,-334
1778657093.050272,599616054669690968,438,-377
1778657093.057965,599616054677383275,438,-411
1778657093.065657,599616054685075582,438,-459
1778657093.073349,599616054692767889,438,-502
1778657093.081042,599616054700460196,438,-526
1778657093.088734,599616054708152503,438,-562
1778657093.096426,599616054715844810,438,-572
1778657093.104119,599616054723537117,438,-572
1778657093.111811,599616054731229424,438,-581
1778657093.119503,599616054738921731,438,-581
1778657093.127196,599616054746614038,438,-589
1778657093.134888,599616054754306345,438,-581
1778657093.142580,599616054761998652,438,-572
1778657093.150273,599616054769690959,438,-577
1778657093.157965,599616054777383266,438,-560
1778657093.165657,599616054785075573,438,-557
1778657093.173349,599616054792767880,438,-569
1778657093.181042,599616054800460187,438,-555
1778657093.188734,599616054808152494,438,-543
1778657093.196426,599616054815844801,438,-529
1778657093.204119,599616054823537108,438,-536
1778657093.211811,599616054831229415,438,-538
1778657093.219503,599616054838921722,438,-507
1778657093.227196,599616054846614029,438,-519
1778657093.234888,599616054854306336,438,-531
1778657093.242580,599616054861998643,438,-514
1778657093.250273,599616054869690950,438,-521
1778657093.217769,599616054877152246,511,-517
1778657093.225461,599616054884844553,511,-514
1778657093.233153,599616054892536860,511,-521
1778657093.240845,599616054900229167,511,-507
1778657093.248538,599616054907921474,511,-512
1778657093.256230,599616054915613781,511,-509
1778657093.263922,599616054923306088,511,-509
1778657093.271615,599616054930998395,511,-512
1778657093.279307,599616054938690702,511,-497
1778657093.286999,599616054946383009,511,-502
1778657093.294692,599616054954075316,511,-507
1778657093.302384,599616054961767623,511,-507
1778657093.310076,599616054969459930,511,-517
1778657093.317769,599616054977152237,511,-502
1778657093.325461,599616054984844544,511,-497
1778657093.333153,599616054992536851,511,-500
1778657093.340846,599616055000229158,511,-485
1778657093.348538,599616055007921465,511,-488
1778657093.356230,599616055015613772,511,-488
1778657093.363923,599616055023306079,511,-502
1778657093.371615,599616055030998386,511,-509
1778657093.379307,599616055038690693,511,-495
1778657093.386999,599616055046383000,511,-512
1778657093.394692,599616055054075307,511,-500
1778657093.402384,599616055061767614,511,-452
1778657093.410076,599616055069459921,511,-461
1778657093.417769,599616055077152228,511,-478
1778657093.425461,599616055084844535,511,-480
1778657093.433153,599616055092536842,511,-495
1778657093.440845,599616055100229149,511,-500
1778657093.448538,599616055107921456,511,-512
1778657093.456230,599616055115613763,511,-514
1778657093.463923,599616055123306070,511,-500
1778657093.471615,599616055130998377,511,-495
1778657093.479307,599616055138690684,511,-500
1778657093.487000,599616055146382991,511,-509
1778657093.494692,599616055154075298,511,-507
1778657093.502384,599616055161767605,511,-488
1778657093.510076,599616055169459912,511,-375
1778657093.517769,599616055177152219,511,-79
1778657093.525461,599616055184844526,511,228
1778657093.533153,599616055192536833,511,141
1778657093.540846,599616055200229140,511,-447
1778657093.548538,599616055207921447,511,-930
1778657093.556230,599616055215613754,511,-844
1778657093.563922,599616055223306061,511,-608
1778657093.571615,599616055230998368,511,-572
1778657093.579307,599616055238690675,511,-560
1778657093.586999,599616055246382982,511,-519
1778657093.594692,599616055254075289,511,-502
1778657093.602384,599616055261767596,511,-497
1778657093.610076,599616055269459903,511,-505
1778657093.617769,599616055277152210,511,-497
1778657093.625461,599616055284844517,511,-492
1778657093.633153,599616055292536824,511,-502
1778657093.640846,599616055300229131,511,-497
1778657093.648538,599616055307921438,511,-485
1778657093.656230,599616055315613745,511,-464
1778657093.663923,599616055323306052,511,-466
1778657093.671615,599616055330998359,511,-488
1778657093.679307,599616055338690666,511,-471
1778657093.686999,599616055346382973,511,-447
1778657093.694692,599616055354075280,511,-444
1778657093.702384,599616055361767587,511,-449
1778657093.710076,599616055369459894,511,-440
1778657093.717769,599616055377152201,511,-406
1778657093.725461,599616055384844508,511,-394
1778657093.733153,599616055392536815,511,-404
1778657093.740845,599616055400229122,511,-379
1778657093.748538,599616055407921429,511,-351
1778657093.756230,599616055415613736,511,-329
1778657093.763922,599616055423306043,511,-307
1778657093.771615,599616055430998350,511,-300
1778657093.757785,599616055438464733,584,-274
1778657093.765477,599616055446157040,584,-252
1778657093.773170,599616055453849347,584,-281
1778657093.780862,599616055461541654,584,-310
1778657093.788554,599616055469233961,584,-317
1778657093.796247,599616055476926268,584,-331
1778657093.803939,599616055484618575,584,-394
1778657093.811631,599616055492310882,584,-464
1778657093.819324,599616055500003189,584,-502
1778657093.827016,599616055507695496,584,-545
1778657093.834708,599616055515387803,584,-593
1778657093.842401,599616055523080110,584,-634
1778657093.850093,599616055530772417,584,-644
1778657093.857785,599616055538464724,584,-632
1778657093.865477,599616055546157031,584,-668
1778657093.873170,599616055553849338,584,-685
1778657093.880862,599616055561541645,584,-658
1778657093.888554,599616055569233952,584,-682
1778657093.896247,599616055576926259,584,-702
1778657093.903939,599616055584618566,584,-651
1778657093.911631,599616055592310873,584,-620
1778657093.919323,599616055600003180,584,-656
1778657093.927016,599616055607695487,584,-678
1778657093.934708,599616055615387794,584,-644
1778657093.942400,599616055623080101,584,-630
1778657093.950093,599616055630772408,584,-630
1778657093.957785,599616055638464715,584,-632
1778657093.965477,599616055646157022,584,-646
1778657093.973170,599616055653849329,584,-622
1778657093.980862,599616055661541636,584,-608
1778657093.988554,599616055669233943,584,-644
1778657093.996247,599616055676926250,584,-646
1778657094.003939,599616055684618557,584,-618
1778657094.011631,599616055692310864,584,-615
1778657094.019324,599616055700003171,584,-622
1778657094.027016,599616055707695478,584,-632
1778657094.034708,599616055715387785,584,-639
1778657094.042400,599616055723080092,584,-630
1778657094.050093,599616055730772399,584,-627
1778657094.057785,599616055738464706,584,-627
1778657094.065477,599616055746157013,584,-625
1778657094.073170,599616055753849320,584,-618
1778657094.080862,599616055761541627,584,-627
1778657094.088554,599616055769233934,584,-642
1778657094.096246,599616055776926241,584,-618
1778657094.103939,599616055784618548,584,-598
1778657094.111631,599616055792310855,584,-610
1778657094.119323,599616055800003162,584,-618
1778657094.127016,599616055807695469,584,-591
1778657094.134708,599616055815387776,584,-567
1778657094.142401,599616055823080083,584,-606
1778657094.150093,599616055830772390,584,-620
1778657094.157785,599616055838464697,584,-557
1778657094.165477,599616055846157004,584,-574
1778657094.173170,599616055853849311,584,-646
1778657094.180862,599616055861541618,584,-620
1778657094.188554,599616055869233925,584,-569
1778657094.196247,599616055876926232,584,-572
1778657094.203939,599616055884618539,584,-589
1778657094.211631,599616055892310846,584,-591
1778657094.219323,599616055900003153,584,-577
1778657094.227016,599616055907695460,584,-488
1778657094.234708,599616055915387767,584,-218
1778657094.242400,599616055923080074,584,153
1778657094.250093,599616055930772381,584,214
1778657094.257785,599616055938464688,584,-341
1778657094.265477,599616055946156995,584,-990
1778657094.273170,599616055953849302,584,-1034
1778657094.280862,599616055961541609,584,-752
1778657094.288554,599616055969233916,584,-649
1778657094.296247,599616055976926223,584,-603
1778657094.303939,599616055984618530,584,-557
1778657094.311631,599616055992310837,584,-569
1778657094.342371,599616055999767050,657,-560
1778657094.350064,599616056007459357,657,-533
1778657094.357756,599616056015151664,657,-529
1778657094.365448,599616056022843971,657,-524
1778657094.373140,599616056030536278,657,-505
1778657094.380833,599616056038228585,657,-497
1778657094.388525,599616056045920892,657,-507
1778657094.396217,599616056053613199,657,-505
1778657094.403910,599616056061305506,657,-492
1778657094.411602,599616056068997813,657,-480
1778657094.419294,599616056076690120,657,-466
1778657094.426987,599616056084382427,657,-466
1778657094.434679,599616056092074734,657,-466
1778657094.442371,599616056099767041,657,-432
1778657094.450063,599616056107459348,657,-418
1778657094.457756,599616056115151655,657,-420
1778657094.465448,599616056122843962,657,-391
1778657094.473140,599616056130536269,657,-370
1778657094.480833,599616056138228576,657,-355
1778657094.488525,599616056145920883,657,-336
1778657094.496217,599616056153613190,657,-312
1778657094.503910,599616056161305497,657,-283
1778657094.511602,599616056168997804,657,-254
1778657094.519294,599616056176690111,657,-230
1778657094.526987,599616056184382418,657,-233
1778657094.534679,599616056192074725,657,-247
1778657094.542371,599616056199767032,657,-254
1778657094.550064,599616056207459339,657,-274
1778657094.557756,599616056215151646,657,-300
1778657094.565448,599616056222843953,657,-351
1778657094.573140,599616056230536260,657,-423
